0,1,2,3,4,5
0.3984850895945034,0.14621504849727984,0.060309890791367365,0.03471005931428263,0.03051105987847158,0.023690754189874475
0.42226269104849645,0.14097829784741964,0.07018988171872932,0.027235545381672263,0.035968488160272864,0.03496375149701411
0.4202467507001892,0.173097584735322,0.0794479133584594,0.04043321835449166,0.02964324608720809,0.024786864547328973
0.41654352736577077,0.16870409386656401,0.08342897441824665,0.0388545487639747,0.024789228936966334,0.02148453358466032
0.4266916393449374,0.1623324369484775,0.08555776960874334,0.07064083591368304,0.04996380457897505,0.04667044922596563
0.42113404928417353,0.16237138672371698,0.1025117343334325,0.043604865898230885,0.014097483030288262,0.006803141390669408
0.43296876608104856,0.1485690760667283,0.12320510048801682,0.09854595128742548,0.07057137195627032,0.05034496739400309
0.4213326678551371,0.16275282312989794,0.07505056079621934,0.05494943403028984,0.04168172725979766,0.036272713596969146
0.43817235223556245,0.086710313662813,0.052866325625557764,0.04219910911413413,0.022790583963216825,0.016657901294971467
0.42444469788443395,0.1042366287530103,0.09012434762311024,0.03660407640496011,0.02705937468695932,0.01722177854279344
0.4333156492190694,0.3342316235981468,0.14257297127585397,0.051341635519333344,0.030076043612001405,0.032703018160396544
0.39895179661219005,0.1709369943089606,0.12325919492769113,0.09997194430234066,0.09404521714779931,0.08733939381682711
0.41767450033397824,0.07842536546717158,0.0662693727898374,0.05339361446734124,0.028987152356491814,0.01728255518163507
0.4156909849124288,0.1731401200138294,0.11346777400474674,0.09046092943809199,0.050015480117385484,0.04722582505397205
0.4421280237579149,0.100115444067409,0.060925277492296905,0.05256615436402392,0.02434424902318086,0.018753345468375433
0.43204137079024996,0.113406416219162,0.05225034529393398,0.02519898390019202,0.015384503886222391,0.01403107936199774
0.41458031461077943,0.13380822761591868,0.0975158589227959,0.07496307034269861,0.037060099736966806,0.018792650900976357
0.42764022739832286,0.1327197147033685,0.08753936664585588,0.057402081176387204,0.03780680529799817,0.022842434748375513
0.41478274787900865,0.14326100384276438,0.08553339118453537,0.03233481153530455,0.027878845628495966,0.018767210412438392
0.4331845507897074,0.20992726034269846,0.17413882701039238,0.10855124358367318,0.05392684738054209,0.04434941470936476
0.4220798398928975,0.11491562010690728,0.11500644947099972,0.11140125261009663,0.03345708956027245,0.018976155995493578
0.41319320591394787,0.05607706622014026,0.022959914695251365,0.011050932079729708,0.014367099440205684,0.009807002489844969
0.4008283309682013,0.11571114922058412,0.036871536947742665,0.030025044304867046,0.02783216469395747,0.025967962091699437
0.4140301928795512,0.21784933173769944,0.1239202028412055,0.08075506780410031,0.039093700791015706,0.007369681236630363
0.45220497044031505,0.13401793449486557,0.11679628910408324,0.10335357758589452,0.08603602821901261,0.0689675279950405
0.43546925775314055,0.13702380970925893,0.13426133201397344,0.1342612969387865,0.13426133201397344,0.13426133201397344
0.40975031447514576,0.15183359923138803,0.08264545212740537,0.035238341836673945,0.01704164128504591,0.015834390824661586
0.432765018861539,0.18945915784159267,0.07231070778481748,0.045495800479450434,0.04399688984484311,0.035997007371586724
0.4415143237389262,0.23432398423440795,0.05434229873785856,0.028909919105086862,0.02205405237903619,0.01779385633372703
0.4122819171227152,0.1422669810310407,0.07189687666573306,0.030855717323470554,0.026115345227174718,0.01028679184480931
0.4228796589914761,0.1513139498079514,0.08857253128996309,0.05817696877202293,0.039695231872668255,0.031541516375869195
train
0.023690754189874475,0.03496375149701411,0.024786864547328973,0.02148453358466032,0.04667044922596563,0.006803141390669408,0.05034496739400309,0.036272713596969146,0.016657901294971467,0.01722177854279344,0.032703018160396544,0.08733939381682711,0.01728255518163507,0.04722582505397205,0.018753345468375433,0.01403107936199774,0.018792650900976357,0.022842434748375513,0.018767210412438392,0.04434941470936476,0.018976155995493578,0.009807002489844969,0.025967962091699437,0.007369681236630363,0.0689675279950405,0.13426133201397344,0.015834390824661586,0.035997007371586724,0.01779385633372703,0.01028679184480931
average train
0.031541516375869195
test
0.03069324031285353,0.029059439893044107,0.0354572085821597,0.028897065225454863,0.04327171555710848,0.06657076248399556,0.06911172557101859,0.0254824185258971,0.0346855221403423,0.028236822861098562,0.04444329735808942,0.08083972188079194,0.037291683434300275,0.05755662394482763,0.024044126595457408,0.02513591211719251,0.025619904666506415,0.03879045748481892,0.03620370020642778,0.05701433148962463,0.015147683434187157,0.022418505561100123,0.009169922814304824,0.04460296104764178,0.10872173327492059,0.0787057764584179,0.03086130722260402,0.03672438536909106,0.01748474399682653,0.025395399719785574
average test
0.040254603307662964
