0,1
0.43204137079024996,0.113406416219162
0.41654352736577077,0.16870409386656401
0.4266916393449374,0.1623324369484775
0.4202467507001892,0.173097584735322
0.3984850895945034,0.14621504849727984
0.42444469788443395,0.1042366287530103
0.43817235223556245,0.086710313662813
0.4122819171227152,0.1422669810310407
0.4213326678551371,0.16275282312989794
0.40975031447514576,0.15183359923138803
0.45220497044031505,0.13401793449486557
0.42226269104849645,0.14097829784741964
0.39895179661219005,0.1709369943089606
0.4333156492190694,0.3342316235981468
0.4156909849124288,0.1731401200138294
0.43296876608104856,0.1485690760667283
0.41458031461077943,0.13380822761591868
0.4220798398928975,0.11491562010690728
0.42113404928417353,0.16237138672371698
0.42764022739832286,0.1327197147033685
0.4008283309682013,0.11571114922058412
0.4421280237579149,0.100115444067409
0.41767450033397824,0.07842536546717158
0.432765018861539,0.18945915784159267
0.4415143237389262,0.23432398423440795
0.43546925775314055,0.13702380970925893
0.41478274787900865,0.14326100384276438
0.41319320591394787,0.05607706622014026
0.4331845507897074,0.20992726034269846
0.4140301928795512,0.21784933173769944
0.42287965899147617,0.15131394980795143
train
0.113406416219162,0.16870409386656401,0.1623324369484775,0.173097584735322,0.14621504849727984,0.1042366287530103,0.086710313662813,0.1422669810310407,0.16275282312989794,0.15183359923138803,0.13401793449486557,0.14097829784741964,0.1709369943089606,0.3342316235981468,0.1731401200138294,0.1485690760667283,0.13380822761591868,0.11491562010690728,0.16237138672371698,0.1327197147033685,0.11571114922058412,0.100115444067409,0.07842536546717158,0.18945915784159267,0.23432398423440795,0.13702380970925893,0.14326100384276438,0.05607706622014026,0.20992726034269846,0.21784933173769944
average train
0.1513139498079515
test
0.1278127793885142,0.17408634560606598,0.1621245677366448,0.14857595836881268,0.10771355271209646,0.09207539506296039,0.13095659518068953,0.16160831208911905,0.17193278613581156,0.15926450234825001,0.1369589707192308,0.1588041556456781,0.14821089296347448,0.3342316235981468,0.1713580418006675,0.162082429202579,0.11724901885194841,0.1484631274989429,0.1469360407561063,0.14279689450615712,0.1109869009702586,0.12200705919327706,0.075834799255895,0.21147911633768643,0.22177894961391098,0.0786904763759256,0.12123847042601632,0.08921622616446263,0.22417360755813898,0.21396641496930752
average test
0.1524204670345592
