0,1,2,3,4,5
0.05410508466239654,0.04868897974015103,0.032881957768548506,0.02738230577665216,0.01930832799545508,0.014271681144644962
0.05398903263920239,0.04851655785605247,0.03429580618956975,0.03810066844503384,0.03810066844503384,0.03810066844503384
0.05420085937750462,0.04904147965257066,0.0320737643397521,0.020342016353928263,0.014761188031863255,0.011274001241203192
0.054025755348948296,0.04874354317967861,0.03445970292151729,0.02522905757302367,0.020669530677008278,0.01703588514368453
0.05399148453484552,0.04839484015990427,0.039170820102794095,0.027948929808172582,0.020267706190339546,0.018107351372856174
0.05371265024208236,0.04849414217087477,0.03254175417566643,0.02191732523629805,0.021008020887308944,0.015535313535526424
0.05384805847352872,0.04968000574737216,0.035227395801830236,0.023224503673764246,0.016507046513304313,0.013424882658564199
0.05420852646829242,0.049027588900166647,0.0358776665971877,0.027431235373540707,0.018647394513974628,0.015769192824151294
0.0538795627101946,0.04845402462235778,0.03488565890469714,0.024582911099455384,0.018699572009432675,0.013635690868719274
0.05407031232418494,0.048997611764634914,0.03246160183911135,0.02593634774372513,0.020238315328404047,0.01443834609108743
0.05403537608920575,0.04922286300043954,0.037304554158744244,0.031100523732871112,0.025337932738384285,0.021810708680472888
0.053993621748694876,0.04860965557242264,0.0335931679924929,0.026395112172337514,0.022439783710026213,0.015732002292702617
0.0540670999475402,0.048475356175724287,0.029328075291214006,0.01988825482409133,0.021426321078704236,0.018197809100936716
0.053864241640360425,0.0495898686474386,0.03552054209194189,0.024033154926325864,0.02038694132143301,0.0185957852270384
0.054007952882052825,0.04897841785444079,0.03348384521659697,0.022394965215730634,0.016482917766330263,0.013573837950336483
0.05401155205506907,0.04942768013903777,0.036002950596538866,0.02419403325933492,0.020039748961410427,0.0173488576430294
0.05374298097789231,0.04985397778698733,0.035001131961788466,0.023793508571307055,0.019469661019045025,0.014536524736557865
0.054028616986510396,0.04927266323013229,0.03448925470170025,0.024541892299129897,0.021327500176137777,0.01575109729331714
0.054363526919336325,0.04771457715485544,0.032275289871201956,0.02365872285402848,0.018494745561187066,0.013154853476276415
0.05384211557673596,0.049501713382427884,0.0345089867226118,0.024968596597932,0.017522859780870936,0.015069744612866174
0.0542106210689822,0.04866001447696117,0.030413510339744876,0.0172682233703564,0.01278533293572926,0.009587119803568994
0.05376602158547992,0.05079704649041396,0.0361795056808722,0.030710749034958316,0.019978284959249727,0.014501828967035557
0.05411113573105591,0.05054171469941977,0.03613859484736232,0.02499695736728054,0.016995493626172274,0.013541744253195681
0.05418428613636606,0.049414110060521,0.037235627850902224,0.026899491717511034,0.01804094789162527,0.014539459544239094
0.05382802701059404,0.04919498734881023,0.0367946206377439,0.0305588208554125,0.0214192514075067,0.019588185809997032
0.05384774379173495,0.049265443932340294,0.03862965730356056,0.029993994096650954,0.021927512416210486,0.016347021290619178
0.053918353797147475,0.04872299047068605,0.040866008768944855,0.029936395728679285,0.021595244585233195,0.015430703384528314
0.05406218632244789,0.04934572471413218,0.034074022769710555,0.02262508188929993,0.01490682826077388,0.010348773521680354
0.053921451446054904,0.048861306275891865,0.032996206891459705,0.023425572861216222,0.020564458325345862,0.013768295972234059
0.05386928310493145,0.04990936734404773,0.0350165644439437,0.025360581971909976,0.01859432159187446,0.01663647075277813
0.0539902507199791,0.049113275085029814,0.034790941559325037,0.025627997814331935,0.019931461956845826,0.01598846125462939
train
0.014271681144644962,0.03810066844503384,0.011274001241203192,0.01703588514368453,0.018107351372856174,0.015535313535526424,0.013424882658564199,0.015769192824151294,0.013635690868719274,0.01443834609108743,0.021810708680472888,0.015732002292702617,0.018197809100936716,0.0185957852270384,0.013573837950336483,0.0173488576430294,0.014536524736557865,0.01575109729331714,0.013154853476276415,0.015069744612866174,0.009587119803568994,0.014501828967035557,0.013541744253195681,0.014539459544239094,0.019588185809997032,0.016347021290619178,0.015430703384528314,0.010348773521680354,0.013768295972234059,0.01663647075277813
average train
0.015988461254629393
test
0.021860955921464933,0.03748216748585497,0.020146951367412586,0.02286341044171103,0.020021717615862456,0.029816040521907877,0.015401603843150227,0.02200407806598205,0.02232013454611745,0.028154667766442983,0.027700503554976438,0.026985586210101994,0.02943653116345323,0.028831200894851194,0.026534120107525185,0.020043477856300587,0.01727673393278477,0.020791953120026144,0.022285795064009833,0.02153324398376905,0.0205954724819374,0.02079606783054204,0.01925065671373061,0.02080482639942835,0.02788570961834995,0.020626838100093296,0.023781072916701635,0.016283259330593085,0.02291385667580706,0.025454512018691467
average test
0.023329438184985993
